Date,Date_Key,Year,Month,Day,Quarter,Weekday
2015-05-05 00:10:00,20150505,2015,5,5,2,Tuesday
2015-04-20 13:41:00,20150420,2015,4,20,2,Monday
2015-01-20 02:57:00,20150120,2015,1,20,1,Tuesday
2015-02-16 11:50:00,20150216,2015,2,16,1,Monday
2017-02-11 09:25:00,20170211,2017,2,11,1,Saturday
2017-04-23 22:07:00,20170423,2017,4,23,2,Sunday
2017-03-29 08:18:00,20170329,2017,3,29,1,Wednesday
2017-06-09 01:33:00,20170609,2017,6,9,2,Friday
2017-01-26 14:00:00,20170126,2017,1,26,1,Thursday
2017-01-22 23:07:00,20170122,2017,1,22,1,Sunday
2017-04-29 03:53:00,20170429,2017,4,29,2,Saturday
2015-05-01 18:03:00,20150501,2015,5,1,2,Friday
2015-01-10 00:09:00,20150110,2015,1,10,1,Saturday
2015-04-12 03:11:00,20150412,2015,4,12,2,Sunday
2017-04-10 06:53:00,20170410,2017,4,10,2,Monday
2017-05-17 02:06:00,20170517,2017,5,17,2,Wednesday
2017-04-16 11:47:00,20170416,2017,4,16,2,Sunday
2017-02-23 03:06:00,20170223,2017,2,23,1,Thursday
2017-06-16 23:05:00,20170616,2017,6,16,2,Friday
2017-05-26 08:35:00,20170526,2017,5,26,2,Friday
2015-03-11 01:28:00,20150311,2015,3,11,1,Wednesday
2015-01-01 19:58:00,20150101,2015,1,1,1,Thursday
2015-05-15 00:30:00,20150515,2015,5,15,2,Friday
2015-05-24 02:25:00,20150524,2015,5,24,2,Sunday
2015-04-14 22:06:00,20150414,2015,4,14,2,Tuesday
2017-01-28 03:08:00,20170128,2017,1,28,1,Saturday
2017-05-06 07:54:00,20170506,2017,5,6,2,Saturday
2017-06-08 13:17:00,20170608,2017,6,8,2,Thursday
2015-03-27 11:37:00,20150327,2015,3,27,1,Friday
2015-04-16 10:53:00,20150416,2015,4,16,2,Thursday
2017-03-17 15:20:00,20170317,2017,3,17,1,Friday
2015-04-23 05:47:00,20150423,2015,4,23,2,Thursday
2015-01-28 13:06:00,20150128,2015,1,28,1,Wednesday
2017-01-21 07:10:00,20170121,2017,1,21,1,Saturday
2015-01-12 15:34:00,20150112,2015,1,12,1,Monday
2017-02-27 09:03:00,20170227,2017,2,27,1,Monday
2017-05-28 07:10:00,20170528,2017,5,28,2,Sunday
2018-01-07 21:13:00,20180107,2018,1,7,1,Sunday
2018-01-09 08:15:00,20180109,2018,1,9,1,Tuesday
2017-11-30 09:22:00,20171130,2017,11,30,4,Thursday
2017-11-19 22:10:00,20171119,2017,11,19,4,Sunday
2017-11-20 07:38:00,20171120,2017,11,20,4,Monday
2015-12-27 19:06:00,20151227,2015,12,27,4,Sunday
2016-03-29 05:29:00,20160329,2016,3,29,1,Tuesday
2017-01-01 00:54:00,20170101,2017,1,1,1,Sunday
2015-04-13 05:48:00,20150413,2015,4,13,2,Monday
2015-04-08 03:53:00,20150408,2015,4,8,2,Wednesday
2017-05-08 18:46:00,20170508,2017,5,8,2,Monday
2017-05-20 16:18:00,20170520,2017,5,20,2,Saturday
2017-06-11 01:12:00,20170611,2017,6,11,2,Sunday
2017-06-17 11:42:00,20170617,2017,6,17,2,Saturday
2015-01-19 19:56:00,20150119,2015,1,19,1,Monday
2017-05-19 10:31:00,20170519,2017,5,19,2,Friday
2017-01-23 09:58:00,20170123,2017,1,23,1,Monday
2015-04-17 13:51:00,20150417,2015,4,17,2,Friday
2017-06-10 02:46:00,20170610,2017,6,10,2,Saturday
2017-05-04 03:21:00,20170504,2017,5,4,2,Thursday
2017-05-03 15:26:00,20170503,2017,5,3,2,Wednesday
2015-01-25 13:37:00,20150125,2015,1,25,1,Sunday
2017-03-24 10:56:00,20170324,2017,3,24,1,Friday
2017-06-02 19:36:00,20170602,2017,6,2,2,Friday
2017-02-25 14:18:00,20170225,2017,2,25,1,Saturday
2015-04-05 06:52:00,20150405,2015,4,5,2,Sunday
2015-03-24 04:47:00,20150324,2015,3,24,1,Tuesday
2015-05-26 03:28:00,20150526,2015,5,26,2,Tuesday
2015-03-09 07:05:00,20150309,2015,3,9,1,Monday
2015-01-05 12:36:00,20150105,2015,1,5,1,Monday
2017-04-28 23:20:00,20170428,2017,4,28,2,Friday
2017-02-28 15:32:00,20170228,2017,2,28,1,Tuesday
2017-12-24 00:55:00,20171224,2017,12,24,4,Sunday
2017-12-01 20:03:00,20171201,2017,12,1,4,Friday
2018-01-03 13:31:00,20180103,2018,1,3,1,Wednesday
2017-12-15 18:38:00,20171215,2017,12,15,4,Friday
2015-12-24 10:53:00,20151224,2015,12,24,4,Thursday
2015-12-17 11:25:00,20151217,2015,12,17,4,Thursday
2015-11-26 15:07:00,20151126,2015,11,26,4,Thursday
2017-12-12 18:27:00,20171212,2017,12,12,4,Tuesday
2018-01-04 14:24:00,20180104,2018,1,4,1,Thursday
2017-12-29 00:02:00,20171229,2017,12,29,4,Friday
2017-10-09 09:26:00,20171009,2017,10,9,4,Monday
2015-05-18 19:57:00,20150518,2015,5,18,2,Monday
2015-04-22 15:47:00,20150422,2015,4,22,2,Wednesday
2017-06-13 19:25:00,20170613,2017,6,13,2,Tuesday
2017-03-08 03:15:00,20170308,2017,3,8,1,Wednesday
2017-03-15 05:31:00,20170315,2017,3,15,1,Wednesday
2015-01-07 10:51:00,20150107,2015,1,7,1,Wednesday
2017-12-20 05:50:00,20171220,2017,12,20,4,Wednesday
2017-11-26 02:43:00,20171126,2017,11,26,4,Sunday
2016-05-01 15:05:00,20160501,2016,5,1,2,Sunday
2015-04-04 01:47:00,20150404,2015,4,4,2,Saturday
2017-05-13 10:52:00,20170513,2017,5,13,2,Saturday
2017-05-25 05:36:00,20170525,2017,5,25,2,Thursday
2016-11-01 06:46:00,20161101,2016,11,1,4,Tuesday
2017-11-13 19:01:00,20171113,2017,11,13,4,Monday
2017-12-16 20:33:00,20171216,2017,12,16,4,Saturday
2018-01-25 18:03:00,20180125,2018,1,25,1,Thursday
2016-08-22 01:47:00,20160822,2016,8,22,3,Monday
2017-04-21 00:02:00,20170421,2017,4,21,2,Friday
2016-02-01 20:28:00,20160201,2016,2,1,1,Monday
2015-12-04 00:24:00,20151204,2015,12,4,4,Friday
2016-03-05 04:28:00,20160305,2016,3,5,1,Saturday
2016-09-12 07:53:00,20160912,2016,9,12,3,Monday
2016-01-08 05:47:00,20160108,2016,1,8,1,Friday
2015-12-22 02:49:00,20151222,2015,12,22,4,Tuesday
2016-03-08 11:18:00,20160308,2016,3,8,1,Tuesday
2017-12-17 05:40:00,20171217,2017,12,17,4,Sunday
2017-12-31 09:51:00,20171231,2017,12,31,4,Sunday
2018-01-21 07:32:00,20180121,2018,1,21,1,Sunday
2017-11-12 00:59:00,20171112,2017,11,12,4,Sunday
2018-01-19 23:39:00,20180119,2018,1,19,1,Friday
2017-11-27 07:26:00,20171127,2017,11,27,4,Monday
2018-01-05 13:10:00,20180105,2018,1,5,1,Friday
2017-12-09 20:23:00,20171209,2017,12,9,4,Saturday
2017-12-11 16:32:00,20171211,2017,12,11,4,Monday
2018-01-23 08:56:00,20180123,2018,1,23,1,Tuesday
2017-11-25 04:17:00,20171125,2017,11,25,4,Saturday
2017-11-28 07:58:00,20171128,2017,11,28,4,Tuesday
2017-11-11 05:01:00,20171111,2017,11,11,4,Saturday
2018-01-24 09:07:00,20180124,2018,1,24,1,Wednesday
2018-01-20 03:52:00,20180120,2018,1,20,1,Saturday
2018-01-18 05:58:00,20180118,2018,1,18,1,Thursday
2018-01-22 22:47:00,20180122,2018,1,22,1,Monday
2017-12-08 20:34:00,20171208,2017,12,8,4,Friday
2017-12-10 16:42:00,20171210,2017,12,10,4,Sunday
2018-01-08 22:06:00,20180108,2018,1,8,1,Monday
2017-11-29 12:21:00,20171129,2017,11,29,4,Wednesday
2016-09-24 20:29:00,20160924,2016,9,24,3,Saturday
2016-08-11 14:14:00,20160811,2016,8,11,3,Thursday
2016-09-11 20:40:00,20160911,2016,9,11,3,Sunday
2017-05-29 12:57:00,20170529,2017,5,29,2,Monday
2015-02-27 15:30:00,20150227,2015,2,27,1,Friday
2015-05-23 05:45:00,20150523,2015,5,23,2,Saturday
2015-01-31 08:21:00,20150131,2015,1,31,1,Saturday
2015-03-31 01:27:00,20150331,2015,3,31,1,Tuesday
2015-01-22 15:33:00,20150122,2015,1,22,1,Thursday
2015-03-03 04:38:00,20150303,2015,3,3,1,Tuesday
2015-03-19 04:37:00,20150319,2015,3,19,1,Thursday
2017-05-11 11:34:00,20170511,2017,5,11,2,Thursday
2015-02-06 04:51:00,20150206,2015,2,6,1,Friday
2015-01-13 21:21:00,20150113,2015,1,13,1,Tuesday
2017-01-29 02:37:00,20170129,2017,1,29,1,Sunday
2015-02-01 16:14:00,20150201,2015,2,1,1,Sunday
2017-04-18 03:22:00,20170418,2017,4,18,2,Tuesday
2015-02-07 23:14:00,20150207,2015,2,7,1,Saturday
2015-04-24 04:34:00,20150424,2015,4,24,2,Friday
2015-05-21 14:31:00,20150521,2015,5,21,2,Thursday
2015-03-01 20:45:00,20150301,2015,3,1,1,Sunday
2017-03-11 23:45:00,20170311,2017,3,11,1,Saturday
2015-04-28 11:34:00,20150428,2015,4,28,2,Tuesday
2017-02-14 10:39:00,20170214,2017,2,14,1,Tuesday
2015-05-25 22:55:00,20150525,2015,5,25,2,Monday
2015-03-30 10:23:00,20150330,2015,3,30,1,Monday
2017-05-23 19:58:00,20170523,2017,5,23,2,Tuesday
2015-02-23 15:30:00,20150223,2015,2,23,1,Monday
2017-05-24 13:50:00,20170524,2017,5,24,2,Wednesday
2017-05-12 07:12:00,20170512,2017,5,12,2,Friday
2015-01-29 10:07:00,20150129,2015,1,29,1,Thursday
2017-04-09 21:26:00,20170409,2017,4,9,2,Sunday
2015-03-18 03:02:00,20150318,2015,3,18,1,Wednesday
2015-04-11 18:25:00,20150411,2015,4,11,2,Saturday
2017-05-21 06:18:00,20170521,2017,5,21,2,Sunday
2017-03-14 23:55:00,20170314,2017,3,14,1,Tuesday
2015-03-26 08:59:00,20150326,2015,3,26,1,Thursday
2015-02-18 05:11:00,20150218,2015,2,18,1,Wednesday
2015-11-14 06:02:00,20151114,2015,11,14,4,Saturday
2017-09-28 13:50:00,20170928,2017,9,28,3,Thursday
2017-05-10 18:03:00,20170510,2017,5,10,2,Wednesday
2017-01-19 16:38:00,20170119,2017,1,19,1,Thursday
2015-03-05 13:02:00,20150305,2015,3,5,1,Thursday
2015-04-07 19:08:00,20150407,2015,4,7,2,Tuesday
2017-06-05 14:31:00,20170605,2017,6,5,2,Monday
2016-05-16 13:50:00,20160516,2016,5,16,2,Monday
2016-08-13 05:07:00,20160813,2016,8,13,3,Saturday
2016-05-17 08:03:00,20160517,2016,5,17,2,Tuesday
2016-09-25 18:12:00,20160925,2016,9,25,3,Sunday
2016-06-29 12:22:00,20160629,2016,6,29,2,Wednesday
2016-05-03 23:50:00,20160503,2016,5,3,2,Tuesday
2016-04-25 06:20:00,20160425,2016,4,25,2,Monday
2017-03-04 17:38:00,20170304,2017,3,4,1,Saturday
2017-02-12 16:57:00,20170212,2017,2,12,1,Sunday
2017-10-15 16:47:00,20171015,2017,10,15,4,Sunday
2017-10-28 03:38:00,20171028,2017,10,28,4,Saturday
2017-10-21 10:49:00,20171021,2017,10,21,4,Saturday
2017-06-20 12:13:00,20170620,2017,6,20,2,Tuesday
2017-07-09 07:49:00,20170709,2017,7,9,3,Sunday
2017-09-30 21:53:00,20170930,2017,9,30,3,Saturday
2015-03-14 18:28:00,20150314,2015,3,14,1,Saturday
2017-12-25 04:15:00,20171225,2017,12,25,4,Monday
2017-11-21 00:27:00,20171121,2017,11,21,4,Tuesday
2018-01-06 01:47:00,20180106,2018,1,6,1,Saturday
2016-04-23 15:26:00,20160423,2016,4,23,2,Saturday
2016-06-01 13:06:00,20160601,2016,6,1,2,Wednesday
2016-05-26 05:03:00,20160526,2016,5,26,2,Thursday
2016-06-23 02:55:00,20160623,2016,6,23,2,Thursday
2017-07-07 22:11:00,20170707,2017,7,7,3,Friday
2017-01-13 03:41:00,20170113,2017,1,13,1,Friday
2016-09-22 11:01:00,20160922,2016,9,22,3,Thursday
2016-04-29 16:50:00,20160429,2016,4,29,2,Friday
2016-05-14 19:26:00,20160514,2016,5,14,2,Saturday
2016-04-06 08:38:00,20160406,2016,4,6,2,Wednesday
2016-05-06 23:39:00,20160506,2016,5,6,2,Friday
2016-08-05 18:48:00,20160805,2016,8,5,3,Friday
2016-12-21 21:03:00,20161221,2016,12,21,4,Wednesday
2016-04-17 20:00:00,20160417,2016,4,17,2,Sunday
2017-08-16 05:40:00,20170816,2017,8,16,3,Wednesday
2016-06-08 19:14:00,20160608,2016,6,8,2,Wednesday
2016-07-11 10:36:00,20160711,2016,7,11,3,Monday
2017-10-31 12:55:00,20171031,2017,10,31,4,Tuesday
2015-07-08 13:45:00,20150708,2015,7,8,3,Wednesday
2016-07-18 08:19:00,20160718,2016,7,18,3,Monday
2016-09-04 08:57:00,20160904,2016,9,4,3,Sunday
2015-09-28 16:26:00,20150928,2015,9,28,3,Monday
2015-07-09 18:07:00,20150709,2015,7,9,3,Thursday
2016-02-21 19:44:00,20160221,2016,2,21,1,Sunday
2017-10-18 07:09:00,20171018,2017,10,18,4,Wednesday
2017-10-07 15:24:00,20171007,2017,10,7,4,Saturday
2016-03-20 12:20:00,20160320,2016,3,20,1,Sunday
2017-01-04 10:32:00,20170104,2017,1,4,1,Wednesday
2017-10-23 23:26:00,20171023,2017,10,23,4,Monday
2017-08-23 09:41:00,20170823,2017,8,23,3,Wednesday
2015-09-15 02:16:00,20150915,2015,9,15,3,Tuesday
2018-01-17 14:12:00,20180117,2018,1,17,1,Wednesday
2018-01-16 23:50:00,20180116,2018,1,16,1,Tuesday
2018-01-15 23:40:00,20180115,2018,1,15,1,Monday
2018-01-14 23:50:00,20180114,2018,1,14,1,Sunday
2017-12-07 23:54:00,20171207,2017,12,7,4,Thursday
2017-12-06 23:43:00,20171206,2017,12,6,4,Wednesday
2017-12-05 23:54:00,20171205,2017,12,5,4,Tuesday
2018-02-03 22:56:00,20180203,2018,2,3,1,Saturday
2018-02-02 02:38:00,20180202,2018,2,2,1,Friday
2018-02-05 11:23:00,20180205,2018,2,5,1,Monday
2018-02-01 15:04:00,20180201,2018,2,1,1,Thursday
2018-02-04 05:46:00,20180204,2018,2,4,1,Sunday
2018-02-06 04:43:00,20180206,2018,2,6,1,Tuesday
