Order_Id,Order_Customer_Id,Order_Status,Type,Order_Item_Cardprod_Id,order_date_(DateOrders),Order_Date_Key
26373,12398,ON_HOLD,DEBIT,502,2016-01-20 23:17:00,20160120
71966,15519,ON_HOLD,DEBIT,1355,2017-11-16 12:32:00,20171116
75107,18660,ON_HOLD,DEBIT,1355,2018-01-01 08:58:00,20180101
75175,18728,ON_HOLD,DEBIT,1355,2018-01-02 08:48:00,20180102
71844,15397,ON_HOLD,DEBIT,1355,2017-11-14 17:48:00,20171114
21444,12340,ON_HOLD,DEBIT,1004,2015-11-10 00:26:00,20151110
22300,3132,ON_HOLD,DEBIT,1004,2015-11-22 12:19:00,20151122
25077,11920,ON_HOLD,DEBIT,1004,2016-01-02 01:14:00,20160102
30831,5706,ON_HOLD,DEBIT,957,2016-03-26 01:07:00,20160326
20567,10447,ON_HOLD,DEBIT,1004,2015-10-28 05:11:00,20151028
20337,8838,ON_HOLD,DEBIT,1004,2015-10-24 20:36:00,20151024
28546,5985,ON_HOLD,DEBIT,957,2016-02-21 16:35:00,20160221
73620,17173,ON_HOLD,DEBIT,1362,2017-12-10 16:00:00,20171210
76365,19918,ON_HOLD,DEBIT,1362,2018-01-19 17:42:00,20180119
72558,16111,ON_HOLD,DEBIT,1358,2017-11-25 03:56:00,20171125
76611,20164,ON_HOLD,DEBIT,1362,2018-01-23 07:53:00,20180123
76697,20250,ON_HOLD,DEBIT,1362,2018-01-24 14:01:00,20180124
37070,1844,COMPLETE,DEBIT,191,2016-06-25 02:55:00,20160625
40591,12327,COMPLETE,DEBIT,191,2016-08-15 12:29:00,20160815
38872,1016,COMPLETE,DEBIT,191,2016-07-21 10:14:00,20160721
50816,6627,COMPLETE,DEBIT,403,2017-01-11 18:45:00,20170111
33400,1742,COMPLETE,DEBIT,403,2016-05-02 13:09:00,20160502
34553,2856,COMPLETE,DEBIT,403,2016-05-19 09:06:00,20160519
37026,9992,COMPLETE,DEBIT,403,2016-06-24 11:30:00,20160624
38691,2799,COMPLETE,DEBIT,403,2016-07-18 18:49:00,20160718
36652,368,COMPLETE,DEBIT,403,2016-06-19 00:28:00,20160619
40337,6711,COMPLETE,DEBIT,365,2016-08-11 19:29:00,20160811
50954,12406,COMPLETE,DEBIT,403,2017-01-13 19:06:00,20170113
43880,11581,COMPLETE,DEBIT,403,2016-10-02 12:46:00,20161002
40367,908,COMPLETE,DEBIT,403,2016-08-12 06:00:00,20160812
39986,752,COMPLETE,DEBIT,403,2016-08-06 16:31:00,20160806
39323,7217,COMPLETE,DEBIT,403,2016-07-28 00:14:00,20160728
34076,564,COMPLETE,DEBIT,403,2016-05-12 09:59:00,20160512
32955,788,COMPLETE,DEBIT,365,2016-04-26 01:15:00,20160426
32501,8323,COMPLETE,DEBIT,403,2016-04-19 10:11:00,20160419
34493,11748,COMPLETE,DEBIT,403,2016-05-18 12:05:00,20160518
33305,6437,COMPLETE,DEBIT,403,2016-05-01 03:52:00,20160501
37348,10331,COMPLETE,DEBIT,403,2016-06-29 04:19:00,20160629
33792,12329,COMPLETE,DEBIT,403,2016-05-08 06:29:00,20160508
38083,463,COMPLETE,DEBIT,365,2016-07-09 21:49:00,20160709
40693,4315,COMPLETE,DEBIT,403,2016-08-17 00:13:00,20160817
36508,2708,COMPLETE,DEBIT,403,2016-06-16 22:01:00,20160616
35033,5508,COMPLETE,DEBIT,403,2016-05-26 09:16:00,20160526
31510,7898,COMPLETE,DEBIT,403,2016-04-04 23:00:00,20160404
32682,4773,COMPLETE,DEBIT,403,2016-04-22 01:36:00,20160422
40547,6446,COMPLETE,DEBIT,403,2016-08-14 21:04:00,20160814
34112,5957,COMPLETE,DEBIT,403,2016-05-12 22:36:00,20160512
35295,6783,COMPLETE,DEBIT,403,2016-05-30 05:03:00,20160530
34963,8766,COMPLETE,DEBIT,365,2016-05-25 08:44:00,20160525
35250,10649,COMPLETE,DEBIT,403,2016-05-29 13:17:00,20160529
32320,9158,COMPLETE,DEBIT,403,2016-04-16 18:47:00,20160416
38539,11003,COMPLETE,DEBIT,403,2016-07-16 13:34:00,20160716
37396,5468,COMPLETE,DEBIT,403,2016-06-29 21:08:00,20160629
32875,11365,COMPLETE,DEBIT,403,2016-04-24 21:13:00,20160424
36048,11445,COMPLETE,DEBIT,403,2016-06-10 04:52:00,20160610
38203,12377,COMPLETE,DEBIT,403,2016-07-11 15:51:00,20160711
37266,4902,COMPLETE,DEBIT,403,2016-06-27 23:35:00,20160627
44274,2025,COMPLETE,DEBIT,403,2016-10-08 06:48:00,20161008
37395,916,COMPLETE,DEBIT,403,2016-06-29 20:47:00,20160629
36739,11607,COMPLETE,DEBIT,403,2016-06-20 06:57:00,20160620
35287,10593,COMPLETE,DEBIT,403,2016-05-30 02:15:00,20160530
40740,2612,COMPLETE,DEBIT,403,2016-08-17 16:41:00,20160817
35447,7962,COMPLETE,DEBIT,365,2016-06-01 10:18:00,20160601
12818,2935,ON_HOLD,DEBIT,365,2015-07-07 02:21:00,20150707
63416,8885,ON_HOLD,DEBIT,365,2017-07-14 17:05:00,20170714
14535,3420,ON_HOLD,DEBIT,403,2015-08-01 03:54:00,20150801
15349,11777,ON_HOLD,DEBIT,403,2015-08-13 01:05:00,20150813
70049,13602,ON_HOLD,DEBIT,1350,2017-10-19 12:56:00,20171019
71191,14744,ON_HOLD,DEBIT,1353,2017-11-05 05:01:00,20171105
42199,4229,ON_HOLD,DEBIT,403,2016-09-07 23:50:00,20160907
71190,14743,ON_HOLD,DEBIT,1353,2017-11-05 04:40:00,20171105
62150,10299,ON_HOLD,DEBIT,403,2017-06-26 05:33:00,20170626
41759,4596,ON_HOLD,DEBIT,403,2016-09-01 13:41:00,20160901
64868,7470,ON_HOLD,DEBIT,365,2017-08-04 21:47:00,20170804
61857,4797,ON_HOLD,DEBIT,403,2017-06-21 22:54:00,20170621
16476,11473,ON_HOLD,DEBIT,403,2015-08-29 11:55:00,20150829
65305,2495,ON_HOLD,DEBIT,365,2017-08-11 06:54:00,20170811
15584,11473,ON_HOLD,DEBIT,403,2015-08-16 11:25:00,20150816
67050,9387,ON_HOLD,DEBIT,403,2017-09-05 18:15:00,20170905
64902,11215,ON_HOLD,DEBIT,502,2017-08-05 09:42:00,20170805
18691,7800,ON_HOLD,DEBIT,627,2015-09-30 19:56:00,20150930
14839,12032,ON_HOLD,DEBIT,627,2015-08-05 14:24:00,20150805
17183,1443,ON_HOLD,DEBIT,627,2015-09-08 19:37:00,20150908
65452,5773,ON_HOLD,DEBIT,858,2017-08-13 10:24:00,20170813
48420,1562,ON_HOLD,DEBIT,957,2016-12-07 19:19:00,20161207
11821,3714,ON_HOLD,DEBIT,957,2015-06-22 13:04:00,20150622
15567,11519,ON_HOLD,DEBIT,1004,2015-08-16 05:27:00,20150816
13323,209,ON_HOLD,DEBIT,957,2015-07-14 11:17:00,20150714
13953,5987,ON_HOLD,DEBIT,957,2015-07-23 16:00:00,20150723
18239,9403,ON_HOLD,DEBIT,1004,2015-09-24 05:35:00,20150924
65562,2630,ON_HOLD,DEBIT,957,2017-08-15 00:56:00,20170815
69036,12589,ON_HOLD,DEBIT,1346,2017-10-04 18:02:00,20171004
69364,12917,ON_HOLD,DEBIT,1348,2017-10-09 12:56:00,20171009
59434,6332,COMPLETE,DEBIT,78,2017-05-17 14:01:00,20170517
51422,11274,COMPLETE,DEBIT,191,2017-01-20 15:04:00,20170120
59385,10760,COMPLETE,DEBIT,191,2017-05-16 20:51:00,20170516
9382,1996,COMPLETE,DEBIT,191,2015-05-17 22:34:00,20150517
61165,11874,COMPLETE,DEBIT,191,2017-06-11 20:28:00,20170611
55625,6836,COMPLETE,DEBIT,191,2017-03-22 23:33:00,20170322
60121,341,COMPLETE,DEBIT,191,2017-05-27 14:42:00,20170527
4924,6716,COMPLETE,DEBIT,276,2015-03-13 20:44:00,20150313
51770,1733,COMPLETE,DEBIT,191,2017-01-25 16:59:00,20170125
2287,6011,COMPLETE,DEBIT,191,2015-02-03 08:53:00,20150203
2954,1043,COMPLETE,DEBIT,191,2015-02-13 02:34:00,20150213
60054,50,COMPLETE,DEBIT,191,2017-05-26 15:14:00,20170526
4314,9919,COMPLETE,DEBIT,191,2015-03-04 23:02:00,20150304
9631,1578,COMPLETE,DEBIT,191,2015-05-21 13:49:00,20150521
55315,966,COMPLETE,DEBIT,191,2017-03-18 10:57:00,20170318
9482,2509,COMPLETE,DEBIT,191,2015-05-19 09:37:00,20150519
59175,759,COMPLETE,DEBIT,191,2017-05-13 19:17:00,20170513
61294,7584,COMPLETE,DEBIT,191,2017-06-13 17:40:00,20170613
58390,9205,COMPLETE,DEBIT,365,2017-05-02 08:16:00,20170502
54597,9969,COMPLETE,DEBIT,365,2017-03-07 23:24:00,20170307
7346,5978,COMPLETE,DEBIT,403,2015-04-18 05:16:00,20150418
5342,3471,COMPLETE,DEBIT,403,2015-03-19 23:11:00,20150319
10170,9100,COMPLETE,DEBIT,403,2015-05-29 10:39:00,20150529
2658,8741,COMPLETE,DEBIT,403,2015-02-08 18:51:00,20150208
7722,11512,COMPLETE,DEBIT,403,2015-04-23 17:00:00,20150423
4033,4968,COMPLETE,DEBIT,403,2015-02-28 20:35:00,20150228
977,7817,COMPLETE,DEBIT,403,2015-01-15 05:56:00,20150115
56350,7102,COMPLETE,DEBIT,365,2017-04-02 13:33:00,20170402
56093,1508,COMPLETE,DEBIT,403,2017-03-29 19:31:00,20170329
4031,5707,COMPLETE,DEBIT,403,2015-02-28 19:53:00,20150228
9169,1595,COMPLETE,DEBIT,403,2015-05-14 19:57:00,20150514
53144,11874,COMPLETE,DEBIT,403,2017-02-14 18:21:00,20170214
58320,12030,COMPLETE,DEBIT,403,2017-05-01 07:44:00,20170501
7178,1901,COMPLETE,DEBIT,403,2015-04-15 18:25:00,20150415
7267,7261,COMPLETE,DEBIT,365,2015-04-17 01:36:00,20150417
60187,6933,COMPLETE,DEBIT,365,2017-05-28 13:50:00,20170528
57083,1768,COMPLETE,DEBIT,403,2017-04-13 06:22:00,20170413
7444,1508,COMPLETE,DEBIT,403,2015-04-19 15:36:00,20150419
3773,3184,COMPLETE,DEBIT,403,2015-02-25 01:29:00,20150225
58636,3717,COMPLETE,DEBIT,365,2017-05-05 22:27:00,20170505
6943,5320,COMPLETE,DEBIT,403,2015-04-12 08:05:00,20150412
58060,3559,COMPLETE,DEBIT,403,2017-04-27 12:39:00,20170427
2043,9969,COMPLETE,DEBIT,403,2015-01-30 19:24:00,20150130
59589,2276,COMPLETE,DEBIT,403,2017-05-19 20:19:00,20170519
51812,2999,COMPLETE,DEBIT,403,2017-01-26 07:42:00,20170126
225,11275,COMPLETE,DEBIT,403,2015-01-04 06:28:00,20150104
9704,4,COMPLETE,DEBIT,365,2015-05-22 15:23:00,20150522
55540,5457,COMPLETE,DEBIT,403,2017-03-21 17:47:00,20170321
5391,6429,COMPLETE,DEBIT,403,2015-03-20 16:21:00,20150320
5601,2001,COMPLETE,DEBIT,403,2015-03-23 17:55:00,20150323
3872,1927,COMPLETE,DEBIT,365,2015-02-26 12:11:00,20150226
5166,9308,COMPLETE,DEBIT,403,2015-03-17 09:31:00,20150317
58058,2690,COMPLETE,DEBIT,403,2017-04-27 11:57:00,20170427
3245,5749,COMPLETE,DEBIT,403,2015-02-17 08:31:00,20150217
8424,11016,COMPLETE,DEBIT,403,2015-05-03 22:57:00,20150503
51645,2605,COMPLETE,DEBIT,403,2017-01-23 21:11:00,20170123
8601,7939,COMPLETE,DEBIT,403,2015-05-06 12:57:00,20150506
4941,10418,COMPLETE,DEBIT,365,2015-03-14 02:42:00,20150314
54416,5717,COMPLETE,DEBIT,403,2017-03-05 07:59:00,20170305
51343,2917,COMPLETE,DEBIT,403,2017-01-19 11:23:00,20170119
2597,173,COMPLETE,DEBIT,403,2015-02-07 21:29:00,20150207
10151,11030,COMPLETE,DEBIT,403,2015-05-29 03:59:00,20150529
52201,11710,COMPLETE,DEBIT,403,2017-01-31 23:59:00,20170131
630,3449,COMPLETE,DEBIT,403,2015-01-10 04:22:00,20150110
7319,8328,COMPLETE,DEBIT,403,2015-04-17 19:49:00,20150417
59642,2825,COMPLETE,DEBIT,403,2017-05-20 14:53:00,20170520
3235,10770,COMPLETE,DEBIT,403,2015-02-17 05:00:00,20150217
54914,10681,COMPLETE,DEBIT,365,2017-03-12 14:28:00,20170312
57564,4097,COMPLETE,DEBIT,365,2017-04-20 06:52:00,20170420
7030,529,COMPLETE,DEBIT,403,2015-04-13 14:34:00,20150413
57414,9826,COMPLETE,DEBIT,403,2017-04-18 02:19:00,20170418
60950,4491,COMPLETE,DEBIT,403,2017-06-08 17:08:00,20170608
6535,1855,COMPLETE,DEBIT,403,2015-04-06 09:09:00,20150406
7745,6907,COMPLETE,DEBIT,403,2015-04-24 01:04:00,20150424
57301,8065,COMPLETE,DEBIT,365,2017-04-16 10:44:00,20170416
1323,7422,COMPLETE,DEBIT,365,2015-01-20 07:09:00,20150120
7264,4530,COMPLETE,DEBIT,403,2015-04-17 00:33:00,20150417
8227,9100,COMPLETE,DEBIT,365,2015-05-01 01:56:00,20150501
7735,2728,COMPLETE,DEBIT,403,2015-04-23 21:33:00,20150423
9811,7752,COMPLETE,DEBIT,403,2015-05-24 04:52:00,20150524
60394,2375,COMPLETE,DEBIT,403,2017-05-31 14:21:00,20170531
53215,9855,COMPLETE,DEBIT,403,2017-02-15 19:14:00,20170215
3667,2847,COMPLETE,DEBIT,403,2015-02-23 12:21:00,20150223
60393,864,COMPLETE,DEBIT,403,2017-05-31 14:00:00,20170531
934,2931,COMPLETE,DEBIT,365,2015-01-14 14:52:00,20150114
1676,11641,COMPLETE,DEBIT,403,2015-01-25 10:49:00,20150125
56595,9477,COMPLETE,DEBIT,365,2017-04-06 03:23:00,20170406
57875,5664,COMPLETE,DEBIT,403,2017-04-24 19:50:00,20170424
9918,6364,COMPLETE,DEBIT,403,2015-05-25 18:22:00,20150525
9619,6003,COMPLETE,DEBIT,403,2015-05-21 09:36:00,20150521
2404,1076,COMPLETE,DEBIT,403,2015-02-05 01:52:00,20150205
7906,10501,COMPLETE,DEBIT,365,2015-04-26 09:28:00,20150426
9990,6532,COMPLETE,DEBIT,403,2015-05-26 19:35:00,20150526
55823,1750,COMPLETE,DEBIT,403,2017-03-25 20:55:00,20170325
8957,6530,COMPLETE,DEBIT,403,2015-05-11 17:41:00,20150511
57288,5377,COMPLETE,DEBIT,403,2017-04-16 06:11:00,20170416
59372,5227,COMPLETE,DEBIT,403,2017-05-16 16:18:00,20170516
5128,10023,COMPLETE,DEBIT,403,2015-03-16 20:12:00,20150316
52013,7642,COMPLETE,DEBIT,365,2017-01-29 06:07:00,20170129
57435,179,COMPLETE,DEBIT,403,2017-04-18 09:41:00,20170418
57788,5711,COMPLETE,DEBIT,403,2017-04-23 13:21:00,20170423
2183,4643,COMPLETE,DEBIT,502,2015-02-01 20:27:00,20150201
55476,467,COMPLETE,DEBIT,627,2017-03-20 19:21:00,20170320
60645,9841,COMPLETE,DEBIT,625,2017-06-04 06:17:00,20170604
53896,6441,COMPLETE,DEBIT,564,2017-02-25 17:49:00,20170225
57704,9817,COMPLETE,DEBIT,502,2017-04-22 07:55:00,20170422
60120,3826,COMPLETE,DEBIT,625,2017-05-27 14:21:00,20170527
9856,9575,COMPLETE,DEBIT,502,2015-05-24 20:38:00,20150524
55326,8930,COMPLETE,DEBIT,627,2017-03-18 14:48:00,20170318
60651,4203,COMPLETE,DEBIT,502,2017-06-04 08:23:00,20170604
58430,12421,COMPLETE,DEBIT,627,2017-05-02 22:16:00,20170502
7778,3583,COMPLETE,DEBIT,502,2015-04-24 12:37:00,20150424
59437,4046,COMPLETE,DEBIT,502,2017-05-17 15:04:00,20170517
60936,4547,COMPLETE,DEBIT,625,2017-06-08 12:14:00,20170608
4988,9640,COMPLETE,DEBIT,502,2015-03-14 19:10:00,20150314
3175,10012,COMPLETE,DEBIT,564,2015-02-16 07:59:00,20150216
51883,5886,COMPLETE,DEBIT,627,2017-01-27 08:34:00,20170127
59625,560,COMPLETE,DEBIT,627,2017-05-20 08:56:00,20170520
756,8441,COMPLETE,DEBIT,1004,2015-01-12 00:30:00,20150112
59468,8851,COMPLETE,DEBIT,957,2017-05-18 01:56:00,20170518
57565,5725,COMPLETE,DEBIT,957,2017-04-20 07:14:00,20170420
58062,7820,COMPLETE,DEBIT,957,2017-04-27 13:21:00,20170427
3579,7429,COMPLETE,DEBIT,957,2015-02-22 05:31:00,20150222
2073,3938,COMPLETE,DEBIT,1004,2015-01-31 05:54:00,20150131
8079,2717,COMPLETE,DEBIT,1004,2015-04-28 22:05:00,20150428
1262,2972,COMPLETE,DEBIT,957,2015-01-19 09:47:00,20150119
8908,1237,COMPLETE,DEBIT,1004,2015-05-11 00:31:00,20150511
8445,9886,COMPLETE,DEBIT,957,2015-05-04 06:18:00,20150504
4312,1445,COMPLETE,DEBIT,957,2015-03-04 22:20:00,20150304
6720,11274,COMPLETE,DEBIT,1004,2015-04-09 01:57:00,20150409
5873,1480,COMPLETE,DEBIT,1004,2015-03-27 17:13:00,20150327
4987,8196,COMPLETE,DEBIT,957,2015-03-14 18:49:00,20150314
1843,6246,COMPLETE,DEBIT,1004,2015-01-27 21:20:00,20150127
3671,5411,COMPLETE,DEBIT,957,2015-02-23 13:45:00,20150223
8545,1656,COMPLETE,DEBIT,957,2015-05-05 17:20:00,20150505
7752,1932,COMPLETE,DEBIT,957,2015-04-24 03:31:00,20150424
1407,4900,COMPLETE,DEBIT,1004,2015-01-21 12:35:00,20150121
51400,930,COMPLETE,DEBIT,957,2017-01-20 07:21:00,20170120
54177,4798,COMPLETE,DEBIT,957,2017-03-01 20:15:00,20170301
7947,10778,COMPLETE,DEBIT,1004,2015-04-26 23:50:00,20150426
58322,9589,COMPLETE,DEBIT,957,2017-05-01 08:26:00,20170501
698,5283,COMPLETE,DEBIT,1004,2015-01-11 04:11:00,20150111
782,12213,COMPLETE,DEBIT,1004,2015-01-12 09:37:00,20150112
9620,2182,COMPLETE,DEBIT,1004,2015-05-21 09:57:00,20150521
52040,6288,COMPLETE,DEBIT,957,2017-01-29 15:34:00,20170129
175,384,COMPLETE,DEBIT,957,2015-01-03 12:57:00,20150103
4541,1035,COMPLETE,DEBIT,1004,2015-03-08 06:33:00,20150308
53317,7040,COMPLETE,DEBIT,957,2017-02-17 06:58:00,20170217
55215,2015,COMPLETE,DEBIT,957,2017-03-16 23:55:00,20170316
5167,6132,COMPLETE,DEBIT,1004,2015-03-17 09:52:00,20150317
4695,10572,COMPLETE,DEBIT,957,2015-03-10 12:31:00,20150310
55395,4187,COMPLETE,DEBIT,957,2017-03-19 14:59:00,20170319
52497,7772,COMPLETE,DEBIT,957,2017-02-05 07:41:00,20170205
9466,7100,COMPLETE,DEBIT,1004,2015-05-19 04:00:00,20150519
58304,6933,COMPLETE,DEBIT,957,2017-05-01 02:08:00,20170501
5341,2589,COMPLETE,DEBIT,957,2015-03-19 22:50:00,20150319
1430,5241,COMPLETE,DEBIT,1004,2015-01-21 20:38:00,20150121
2983,3031,COMPLETE,DEBIT,1004,2015-02-13 12:43:00,20150213
51446,3166,COMPLETE,DEBIT,957,2017-01-20 23:28:00,20170120
57056,750,COMPLETE,DEBIT,957,2017-04-12 20:54:00,20170412
51376,3571,COMPLETE,DEBIT,957,2017-01-19 22:57:00,20170119
7189,6420,COMPLETE,DEBIT,1004,2015-04-15 22:16:00,20150415
56334,9816,COMPLETE,DEBIT,957,2017-04-02 07:57:00,20170402
53835,7724,COMPLETE,DEBIT,957,2017-02-24 20:26:00,20170224
60089,11194,COMPLETE,DEBIT,957,2017-05-27 03:30:00,20170527
52758,10682,COMPLETE,DEBIT,957,2017-02-09 03:07:00,20170209
54354,10385,COMPLETE,DEBIT,957,2017-03-04 10:16:00,20170304
56049,803,COMPLETE,DEBIT,957,2017-03-29 04:06:00,20170329
7546,6202,COMPLETE,DEBIT,1004,2015-04-21 03:20:00,20150421
7681,349,COMPLETE,DEBIT,957,2015-04-23 02:38:00,20150423
1422,8406,COMPLETE,DEBIT,1004,2015-01-21 17:50:00,20150121
920,12019,COMPLETE,DEBIT,957,2015-01-14 09:58:00,20150114
56047,11417,COMPLETE,DEBIT,957,2017-03-29 03:24:00,20170329
8159,7436,COMPLETE,DEBIT,957,2015-04-30 02:06:00,20150430
4318,3978,COMPLETE,DEBIT,1004,2015-03-05 00:26:00,20150305
65,5903,COMPLETE,DEBIT,957,2015-01-01 22:25:00,20150101
9123,11227,COMPLETE,DEBIT,1004,2015-05-14 03:50:00,20150514
7191,11536,ON_HOLD,DEBIT,403,2015-04-15 22:58:00,20150415
4224,141,ON_HOLD,DEBIT,403,2015-03-03 15:30:00,20150303
8684,5293,ON_HOLD,DEBIT,403,2015-05-07 18:02:00,20150507
5246,8427,ON_HOLD,DEBIT,403,2015-03-18 13:33:00,20150318
58323,7127,ON_HOLD,DEBIT,365,2017-05-01 08:47:00,20170501
59588,10326,ON_HOLD,DEBIT,403,2017-05-19 19:58:00,20170519
680,4599,ON_HOLD,DEBIT,403,2015-01-10 21:53:00,20150110
8792,857,ON_HOLD,DEBIT,403,2015-05-09 07:52:00,20150509
55627,8047,ON_HOLD,DEBIT,403,2017-03-23 00:15:00,20170323
57310,5268,ON_HOLD,DEBIT,365,2017-04-16 13:53:00,20170416
55572,9928,ON_HOLD,DEBIT,403,2017-03-22 04:59:00,20170322
53294,8406,ON_HOLD,DEBIT,365,2017-02-16 22:54:00,20170216
1284,1750,ON_HOLD,DEBIT,403,2015-01-19 17:29:00,20150119
53038,11125,ON_HOLD,DEBIT,403,2017-02-13 05:13:00,20170213
54238,10281,ON_HOLD,DEBIT,365,2017-03-02 17:38:00,20170302
55149,5645,ON_HOLD,DEBIT,403,2017-03-16 00:48:00,20170316
54415,4839,ON_HOLD,DEBIT,365,2017-03-05 07:38:00,20170305
59543,10376,ON_HOLD,DEBIT,403,2017-05-19 04:12:00,20170519
52650,5702,ON_HOLD,DEBIT,627,2017-02-07 13:17:00,20170207
482,9156,ON_HOLD,DEBIT,564,2015-01-08 00:30:00,20150108
52957,5932,ON_HOLD,DEBIT,627,2017-02-12 00:50:00,20170212
4717,7205,ON_HOLD,DEBIT,502,2015-03-10 20:13:00,20150310
8888,7719,ON_HOLD,DEBIT,627,2015-05-10 17:30:00,20150510
54414,2403,ON_HOLD,DEBIT,627,2017-03-05 07:17:00,20170305
58321,7310,ON_HOLD,DEBIT,305,2017-05-01 08:05:00,20170501
60608,10042,ON_HOLD,DEBIT,957,2017-06-03 17:19:00,20170603
57973,420,ON_HOLD,DEBIT,957,2017-04-26 06:10:00,20170426
59451,3885,ON_HOLD,DEBIT,957,2017-05-17 19:58:00,20170517
54543,8858,ON_HOLD,DEBIT,957,2017-03-07 04:29:00,20170307
57236,2411,ON_HOLD,DEBIT,957,2017-04-15 11:58:00,20170415
9844,6919,ON_HOLD,DEBIT,1004,2015-05-24 16:26:00,20150524
74500,18053,COMPLETE,DEBIT,1351,2017-12-23 12:19:00,20171223
74535,18088,COMPLETE,DEBIT,1351,2017-12-24 00:34:00,20171224
74499,18052,COMPLETE,DEBIT,1351,2017-12-23 11:58:00,20171223
75644,19197,COMPLETE,DEBIT,1359,2018-01-09 05:06:00,20180109
75589,19142,COMPLETE,DEBIT,1359,2018-01-08 09:50:00,20180108
73073,16626,COMPLETE,DEBIT,1359,2017-12-02 16:22:00,20171202
72924,16477,COMPLETE,DEBIT,1359,2017-11-30 12:10:00,20171130
72940,16493,COMPLETE,DEBIT,1359,2017-11-30 17:46:00,20171130
75705,19258,COMPLETE,DEBIT,1359,2018-01-10 02:28:00,20180110
75614,19167,COMPLETE,DEBIT,1359,2018-01-08 18:36:00,20180108
73028,16581,COMPLETE,DEBIT,1359,2017-12-02 00:36:00,20171202
72955,16508,COMPLETE,DEBIT,1359,2017-11-30 23:02:00,20171130
75666,19219,COMPLETE,DEBIT,1359,2018-01-09 12:49:00,20180109
73008,16561,COMPLETE,DEBIT,1359,2017-12-01 17:36:00,20171201
75256,18809,COMPLETE,DEBIT,1356,2018-01-03 13:10:00,20180103
72362,15915,COMPLETE,DEBIT,1356,2017-11-22 07:16:00,20171122
72360,15913,COMPLETE,DEBIT,1356,2017-11-22 06:34:00,20171122
72144,15697,COMPLETE,DEBIT,1356,2017-11-19 02:54:00,20171119
72358,15911,COMPLETE,DEBIT,1356,2017-11-22 05:52:00,20171122
75302,18855,COMPLETE,DEBIT,1356,2018-01-04 05:17:00,20180104
75301,18854,COMPLETE,DEBIT,1356,2018-01-04 04:56:00,20180104
72205,15758,COMPLETE,DEBIT,1356,2017-11-20 00:16:00,20171120
72240,15793,COMPLETE,DEBIT,1356,2017-11-20 12:32:00,20171120
72275,15828,COMPLETE,DEBIT,1356,2017-11-21 00:48:00,20171121
72185,15738,COMPLETE,DEBIT,1356,2017-11-19 17:16:00,20171119
24929,9592,COMPLETE,DEBIT,273,2015-12-30 21:23:00,20151230
27580,6079,COMPLETE,DEBIT,191,2016-02-07 14:09:00,20160207
27179,4347,COMPLETE,DEBIT,191,2016-02-01 17:39:00,20160201
22307,10195,COMPLETE,DEBIT,191,2015-11-22 14:47:00,20151122
29692,4234,COMPLETE,DEBIT,191,2016-03-09 10:04:00,20160309
22454,3527,COMPLETE,DEBIT,276,2015-11-24 18:17:00,20151124
27310,10699,COMPLETE,DEBIT,191,2016-02-03 15:33:00,20160203
46329,7365,COMPLETE,DEBIT,191,2016-11-07 06:45:00,20161107
30464,6637,COMPLETE,DEBIT,365,2016-03-20 16:32:00,20160320
28215,5773,COMPLETE,DEBIT,403,2016-02-16 20:37:00,20160216
46958,2037,COMPLETE,DEBIT,403,2016-11-16 11:07:00,20161116
25641,4901,COMPLETE,DEBIT,365,2016-01-10 06:50:00,20160110
49862,3467,COMPLETE,DEBIT,403,2016-12-28 20:31:00,20161228
72486,16039,COMPLETE,DEBIT,1357,2017-11-24 02:43:00,20171124
24327,2133,COMPLETE,DEBIT,365,2015-12-22 02:28:00,20151222
24380,2814,COMPLETE,DEBIT,403,2015-12-22 21:02:00,20151222
29874,9569,COMPLETE,DEBIT,365,2016-03-12 01:50:00,20160312
23186,3337,COMPLETE,DEBIT,403,2015-12-05 10:44:00,20151205
47015,1298,COMPLETE,DEBIT,403,2016-11-17 07:05:00,20161117
28428,7684,COMPLETE,DEBIT,403,2016-02-19 23:14:00,20160219
24199,697,COMPLETE,DEBIT,403,2015-12-20 05:38:00,20151220
23733,6472,COMPLETE,DEBIT,403,2015-12-13 10:22:00,20151213
76908,20461,COMPLETE,DEBIT,1363,2018-01-27 15:56:00,20180127
30630,11059,COMPLETE,DEBIT,403,2016-03-23 02:42:00,20160323
26830,122,COMPLETE,DEBIT,403,2016-01-27 15:23:00,20160127
28708,3837,COMPLETE,DEBIT,403,2016-02-24 01:20:00,20160224
74184,17737,COMPLETE,DEBIT,1347,2017-12-18 21:36:00,20171218
25385,8083,COMPLETE,DEBIT,403,2016-01-06 13:08:00,20160106
44348,893,COMPLETE,DEBIT,403,2016-10-09 08:43:00,20161009
25331,5947,COMPLETE,DEBIT,403,2016-01-05 18:13:00,20160105
29600,3452,COMPLETE,DEBIT,365,2016-03-08 01:50:00,20160308
45029,9740,COMPLETE,DEBIT,403,2016-10-19 07:18:00,20161019
73823,17376,COMPLETE,DEBIT,1363,2017-12-13 15:08:00,20171213
27805,18,COMPLETE,DEBIT,403,2016-02-10 20:58:00,20160210
24194,11516,COMPLETE,DEBIT,403,2015-12-20 03:53:00,20151220
74073,17626,COMPLETE,DEBIT,1347,2017-12-17 06:43:00,20171217
30739,6506,COMPLETE,DEBIT,365,2016-03-24 16:53:00,20160324
